订单号,sku,数量
CK202005220000003,5073,123768
CK202005220000003,3470,123768
CK202005220000003,4051,123768
CK202005220000003,3664,123768
CK202005220000003,4638,123768
CK202005220000003,2322,123768
CK202005220000003,3502,123768
CK202005220000003,3255,123768
CK202005220000003,4246,123768
CK202005220000003,5023,123768
CK202005220000003,3394,123768
CK202005220000003,1624,123768
CK202005220000003,3058,123768
CK202005220000003,4043,123768
CK202005220000003,2467,123768
CK202005220000003,4981,123768
CK202005220000003,4742,123768
CK202005220000003,4212,123768
CK202005220000003,4137,123768
CK202005220000003,4761,123768
CK202005220000003,4694,123768
CK202005220000003,1346,123768
CK202005220000003,4947,123768
CK202005220000003,4225,123768
CK202005220000003,4924,123768
CK202005220000003,4525,123768
CK202005220000003,4437,123768
CK202005220000003,3279,123768
CK202005220000003,4633,123768
CK202005220000003,4422,123768
CK202005220000003,4143,123768
CK202005220000003,2014,123768
CK202005220000003,4201,123768
CK202005220000003,4484,123768
CK202005220000003,4541,123768
CK202005220000003,2674,123768
CK202005220000003,4976,123768
CK202005220000003,4372,123768
CK202005220000003,4655,123768
CK202005220000003,4074,123768
CK202005220000003,3778,123768
CK202005220000003,4967,123768
CK202005220000003,3477,123768
CK202005220000003,3795,123768
CK202005220000003,1883,123768
CK202005220000003,4715,123768
CK202005220000003,5075,123768
CK202005220000003,2776,123768
CK202005220000003,4619,123768
CK202005220000003,3137,123768
CK202005220000003,5088,123768
CK202005220000003,4098,123768
CK202005220000003,4311,123768
CK202005220000003,3978,123768
CK202005220000003,4125,123768
CK202005220000003,3483,123768
CK202005220000003,4493,123768
CK202005220000003,3145,123768
CK202005220000003,4239,123768
CK202005220000004,1187,123768
CK202005220000004,1833,123768
CK202005220000004,4708,123768
CK202005220000004,3571,123768
CK202005220000004,4592,123768
CK202005220000004,4532,123768
CK202005220000004,4268,123768
CK202005220000004,5073,123768
CK202005220000004,3470,123768
CK202005220000004,4051,123768
CK202005220000004,3664,123768
CK202005220000004,4638,123768
CK202005220000004,2322,123768
CK202005220000004,3502,123768
CK202005220000004,3255,123768
CK202005220000004,4246,123768
CK202005220000004,5023,123768
CK202005220000004,3394,123768
CK202005220000004,1624,123768
CK202005220000004,3058,123768
CK202005220000004,4043,123768
CK202005220000004,2467,123768
CK202005220000004,4981,123768
CK202005220000004,4742,123768
CK202005220000004,4212,123768
CK202005220000004,4137,123768
CK202005220000004,4761,123768
CK202005220000004,4694,123768
CK202005220000004,1346,123768
CK202005220000004,4947,123768
CK202005220000004,4225,123768
CK202005220000004,4924,123768
CK202005220000004,4525,123768
CK202005220000004,4437,123768
CK202005220000004,3279,123768
CK202005220000004,4633,123768
CK202005220000004,4422,123768
CK202005220000004,4143,123768
CK202005220000004,2014,123768
CK202005220000004,4201,123768
CK202005220000004,4484,123768
CK202005220000004,4541,123768
CK202005220000004,2674,123768
CK202005220000004,4976,123768
CK202005220000004,4372,123768
CK202005220000004,4655,123768
CK202005220000004,4074,123768
CK202005220000004,3778,123768
CK202005220000004,4967,123768
CK202005220000004,3477,123768
CK202005220000004,3795,123768
CK202005220000004,1883,123768
CK202005220000004,4715,123768
CK202005220000004,5075,123768
CK202005220000004,2776,123768
CK202005220000004,4619,123768
CK202005220000004,3137,123768
CK202005220000004,5088,123768
CK202005220000004,4098,123768
CK202005220000004,4311,123768
CK202005220000004,3978,123768
CK202005220000004,4125,123768
CK202005220000004,3483,123768
CK202005220000004,4493,123768
CK202005220000004,3145,123768
CK202005220000004,4239,123768
CK202005220000005,1187,120273
CK202005220000005,1833,120273
CK202005220000005,4708,120273
CK202005220000005,3571,120273
CK202005220000005,4592,120273
CK202005220000005,4532,120273
CK202005220000005,4268,120273
CK202005220000005,5073,120273
CK202005220000005,3470,120273
CK202005220000005,4051,120273
CK202005220000005,3664,120273
CK202005220000005,4638,120273
CK202005220000005,2322,120273
CK202005220000005,3502,120273
CK202005220000005,3255,120273
CK202005220000005,4246,120273
CK202005220000005,5023,120273
CK202005220000005,3394,120273
CK202005220000005,1624,120273
CK202005220000005,3058,120273
CK202005220000005,4043,120273
CK202005220000005,2467,120273
CK202005220000005,4981,120273
CK202005220000005,4742,120273
CK202005220000005,4212,120273
CK202005220000005,4137,120273
CK202005220000005,4761,120273
CK202005220000005,4694,120273
CK202005220000005,1346,120273
CK202005220000005,4947,120273
CK202005220000005,4225,120273
CK202005220000005,4924,120273
CK202005220000005,4525,120273
CK202005220000005,4437,120273
CK202005220000005,3279,120273
CK202005220000005,4633,120273
CK202005220000005,4422,120273
CK202005220000005,4143,120273
CK202005220000005,2014,120273
CK202005220000005,4201,120273
CK202005220000005,4484,120273
CK202005220000005,4541,120273
CK202005220000005,2674,120273
CK202005220000005,4976,120273
CK202005220000005,4372,120273
CK202005220000005,4655,120273
CK202005220000005,4074,120273
CK202005220000005,3778,120273
CK202005220000005,4967,120273
CK202005220000005,3477,120273
CK202005220000005,3795,120273
CK202005220000005,1883,120273
CK202005220000005,4715,120273
CK202005220000005,5075,120273
CK202005220000005,2776,120273
CK202005220000005,4619,120273
CK202005220000005,3137,120273
CK202005220000005,5088,120273
CK202005220000005,4098,120273
CK202005220000005,4311,120273
CK202005220000005,3978,120273
CK202005220000005,4125,120273
CK202005220000005,3483,120273
CK202005220000005,4493,120273
CK202005220000005,3145,120273
CK202005220000005,4239,120273
CK202005220000006,6844,864
CK202005220000006,2690,864
CK202005220000006,7945,864
CK202005220000007,1544,24300
CK202005220000007,6923,24300
CK202005220000008,2215,9270
CK202005220000009,466,218135
CK202005220000009,1409,218135
CK202005220000009,1181,218135
CK202005220000009,1837,218135
CK202005220000009,2615,218135
CK202005220000009,1700,218135
CK202005220000009,211,218135
CK202005220000009,2731,218135
CK202005220000009,2077,218135
CK202005220000009,1767,218135
CK202005220000009,6183,218135
CK202005220000009,2116,218135
CK202005220000009,1189,218135
CK202005220000009,1309,218135
CK202005220000009,2018,218135
CK202005220000009,1704,218135
CK202005220000009,1887,218135
CK202005220000009,1256,218135
CK202005220000010,466,213128
CK202005220000010,1409,213128
CK202005220000010,1181,213128
CK202005220000010,1837,213128
CK202005220000010,2615,213128
CK202005220000010,1700,213128
CK202005220000010,211,213128
CK202005220000010,2731,213128
CK202005220000010,2077,213128
CK202005220000010,1767,213128
CK202005220000010,6183,213128
CK202005220000010,2116,213128
CK202005220000010,1189,213128
CK202005220000010,1309,213128
CK202005220000010,2018,213128
CK202005220000010,1704,213128
CK202005220000010,1887,213128
CK202005220000010,1256,213128
CK202005230000001,7261,237863
CK202005230000001,8863,237863
CK202005230000001,3248,237863
CK202005230000001,2949,237863
CK202005230000001,8768,237863
CK202005230000001,5833,237863
CK202005230000001,2266,237863
CK202005230000001,2020,237863
CK202005230000001,902,237863
CK202005230000001,164,237863
CK202005230000001,2116,237863
CK202005230000001,8674,237863
CK202005230000001,4889,237863
CK202005230000001,2936,237863
CK202005230000001,7497,237863
CK202005230000001,5961,237863
CK202005230000001,2535,237863
CK202005230000001,3945,237863
CK202005230000001,3023,237863
CK202005230000001,1078,237863
CK202005230000001,8659,237863
CK202005230000001,3141,237863
CK202005230000002,1033,162521
CK202005230000002,648,162521
CK202005230000002,1630,162521
CK202005230000002,2451,162521
CK202005230000002,2367,162521
CK202005230000002,1609,162521
CK202005230000002,1785,162521
CK202005230000002,4173,162521
CK202005230000002,2646,162521
CK202005230000002,6458,162521
CK202005230000002,6433,162521
CK202005230000003,1033,162520
CK202005230000003,648,162520
CK202005230000003,1630,162520
CK202005230000003,2451,162520
CK202005230000003,2367,162520
CK202005230000003,1609,162520
CK202005230000003,1785,162520
CK202005230000003,4173,162520
CK202005230000003,2646,162520
CK202005230000003,6458,162520
CK202005230000003,6433,162520
CK202005230000004,952,186545
CK202005230000004,2471,186545
CK202005230000004,1554,186545
CK202005230000004,3088,186545
CK202005230000004,4275,186545
CK202005230000004,2147,186545
CK202005230000004,1549,186545
CK202005230000004,604,186545
CK202005230000004,1709,186545
CK202005230000004,2993,186545
CK202005230000004,127,186545
CK202005230000004,555,186545
CK202005230000004,6552,186545
CK202005230000004,7784,186545
CK202005230000004,8899,186545
CK202005230000004,6272,186545
CK202005230000004,8183,186545
CK202005230000004,448,186545
CK202005230000004,3102,186545
CK202005230000004,2863,186545
CK202005230000004,4893,186545
CK202005230000004,3326,186545
CK202005230000004,659,186545
CK202005230000004,4940,186545
CK202005230000004,1895,186545
CK202005230000004,6868,186545
CK202005230000004,2366,186545
CK202005230000004,130,186545
CK202005230000004,5285,186545
CK202005230000004,2084,186545
CK202005230000005,2315,31852
CK202005230000005,1181,31852
CK202005230000005,703,31852
CK202005230000005,876,31852
CK202005230000005,3274,31852
CK202005230000006,1086,591753
CK202005230000006,145,591753
CK202005230000006,222,591753
CK202005230000006,1013,591753
CK202005230000006,347,591753
CK202005230000006,2302,591753
CK202005230000006,1339,591753
CK202005230000006,1951,591753
CK202005230000006,1425,591753
CK202005230000006,3028,591753
CK202005230000006,7610,591753
CK202005230000006,1391,591753
CK202005230000006,7308,591753
CK202005230000006,2751,591753
CK202005230000006,448,591753
CK202005230000006,654,591753
CK202005230000006,4926,591753
CK202005230000006,5837,591753
CK202005230000006,1319,591753
CK202005230000006,4593,591753
CK202005230000006,1963,591753
CK202005230000006,5746,591753
CK202005230000006,7947,591753
CK202005230000006,1685,591753
CK202005230000006,9051,591753
CK202005230000006,8721,591753
CK202005230000006,6616,591753
CK202005230000006,1856,591753
CK202005230000006,4414,591753
CK202005230000006,2904,591753
CK202005230000006,786,591753
CK202005230000006,2013,591753
CK202005230000006,5598,591753
CK202005230000006,2129,591753
CK202005230000006,4148,591753
CK202005230000007,466,31753
CK202005230000007,488,31753
CK202005230000007,2615,31753
CK202005230000007,1479,31753
CK202005230000007,1700,31753
CK202005230000007,1767,31753
CK202005230000007,1704,31753
CK202005230000007,3106,31753
CK202005230000008,466,21453
CK202005230000008,2615,21453
CK202005230000008,1479,21453
CK202005230000008,1700,21453
CK202005230000008,1767,21453
CK202005230000008,1704,21453
CK202005230000008,3106,21453
CK202005230000009,1181,8440
CK202005230000009,1767,8440
CK202005230000009,1189,8440
CK202005230000009,1704,8440
CK202005230000009,4495,8440
CK202005240000001,452,185717
CK202005240000001,39,185717
CK202005240000001,102,185717
CK202005240000001,1261,185717
CK202005240000001,627,185717
CK202005240000001,1666,185717
CK202005240000001,514,185717
CK202005240000001,2971,185717
CK202005240000001,1709,185717
CK202005240000001,207,185717
CK202005240000001,3990,185717
CK202005240000001,659,185717
CK202005240000001,7516,185717
CK202005240000001,9232,185717
CK202005240000001,6353,185717
CK202005240000001,524,185717
CK202005240000001,246,185717
CK202005240000001,4747,185717
CK202005240000001,2916,185717
CK202005240000001,4495,185717
CK202005240000001,8481,185717
CK202005240000001,4789,185717
CK202005240000001,2084,185717
CK202005240000002,2471,158511
CK202005240000002,262,158511
CK202005240000002,283,158511
CK202005240000002,1425,158511
CK202005240000002,363,158511
CK202005240000002,201,158511
CK202005240000002,2897,158511
CK202005240000002,903,158511
CK202005240000002,3364,158511
CK202005240000002,5598,158511
CK202005240000002,3274,158511
CK202005240000002,5907,158511
CK202005240000003,2471,134427
CK202005240000003,262,134427
CK202005240000003,283,134427
CK202005240000003,1425,134427
CK202005240000003,363,134427
CK202005240000003,201,134427
CK202005240000003,2897,134427
CK202005240000003,903,134427
CK202005240000003,3364,134427
CK202005240000003,3274,134427
CK202005240000003,5907,134427
CK202005240000004,1333,230103
CK202005240000004,1666,230103
CK202005240000004,222,230103
CK202005240000004,494,230103
CK202005240000004,639,230103
CK202005240000004,542,230103
CK202005240000004,1384,230103
CK202005240000004,4474,230103
CK202005240000004,709,230103
CK202005240000004,942,230103
CK202005240000004,4093,230103
CK202005240000004,629,230103
CK202005240000004,1420,230103
CK202005240000004,802,230103
CK202005240000004,3982,230103
CK202005240000004,574,230103
CK202005240000004,236,230103
CK202005240000004,1337,230103
CK202005240000004,2854,230103
CK202005240000005,1496,453825
CK202005240000005,8905,453825
CK202005240000005,7770,453825
CK202005240000005,2302,453825
CK202005240000005,4271,453825
CK202005240000005,2300,453825
CK202005240000005,5776,453825
CK202005240000005,639,453825
CK202005240000005,650,453825
CK202005240000005,295,453825
CK202005240000005,190,453825
CK202005240000005,7078,453825
CK202005240000005,7385,453825
CK202005240000005,2119,453825
CK202005240000005,3435,453825
CK202005240000005,3495,453825
CK202005240000005,1388,453825
CK202005240000005,1021,453825
CK202005240000005,2428,453825
CK202005240000005,278,453825
CK202005240000005,354,453825
CK202005240000005,6034,453825
CK202005240000006,5563,5057
CK202005240000007,489,13827
CK202005240000007,7594,13827
CK202005240000007,903,13827
CK202005240000008,246,7200
CK202005240000009,246,12024
CK202005240000010,6552,5000
CK202005240000011,952,205252
CK202005240000011,2511,205252
CK202005240000011,648,205252
CK202005240000011,4155,205252
CK202005240000011,295,205252
CK202005240000011,2806,205252
CK202005240000011,3738,205252
CK202005240000011,781,205252
CK202005240000011,4396,205252
CK202005240000011,9023,205252
CK202005240000011,5919,205252
CK202005240000011,7404,205252
CK202005240000011,3326,205252
CK202005240000011,4940,205252
CK202005240000011,130,205252
CK202005240000011,181,205252
CK202005240000011,2569,205252
CK202005240000011,7141,205252
CK202005240000011,8775,205252
CK202005240000011,5049,205252
CK202005240000011,5609,205252
CK202005240000011,696,205252
CK202005240000011,5946,205252
CK202005240000011,712,205252
CK202005240000011,7916,205252
CK202005240000011,6597,205252
CK202005250000001,4241,21250
CK202005250000001,1391,21250
CK202005250000001,448,21250
CK202005250000001,3807,21250
CK202005250000002,23,613757
CK202005250000002,466,613757
CK202005250000002,5068,613757
CK202005250000002,1387,613757
CK202005250000002,1918,613757
CK202005250000002,2427,613757
CK202005250000002,1934,613757
CK202005250000002,2906,613757
CK202005250000002,1753,613757
CK202005250000002,2734,613757
CK202005250000002,2720,613757
CK202005250000002,752,613757
CK202005250000002,3368,613757
CK202005250000002,1239,613757
CK202005250000002,1979,613757
CK202005250000002,3166,613757
CK202005250000002,1136,613757
CK202005250000002,1532,613757
CK202005250000002,2689,613757
